rate_id,smelling_user_id,상의_식별자,상의_색상,상의_카테고리,상의_이미지_경로,하의_식별자,하의_색상,하의_카테고리,하의_이미지_경로,원피스_식별자,원피스_색상,원피스_이미지_경로,계절,perfume_id,Brand,perfume_img_url,smelling_rate
878,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,1470,lanvin,,81
879,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,1052,diptyque,,87
880,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,1207,jo-malone-london,,76
881,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,785,acqua-di-parma,,69
882,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,878,guerlain,,68
883,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,619,versace,,62
884,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,234,byredo,,70
885,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,401,jo-malone-london,,71
886,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,763,diptyque,,64
887,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,239,elizabeth-arden,,100
888,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,709,guerlain,,89
889,1087,1229705.0,화이트,티셔츠,,925496.0,그레이,스커트,,,,,겨울,1257,creed,,74
890,1088,,,,,,,,,1228.0,핑크,,가을,1196,chanel,,65
891,1088,,,,,,,,,1228.0,핑크,,가을,717,yves-saint-laurent,,75
892,1088,,,,,,,,,1228.0,핑크,,가을,790,guerlain,,60
893,1088,,,,,,,,,1228.0,핑크,,가을,205,guerlain,,58
894,1088,,,,,,,,,1228.0,핑크,,가을,223,calvin-klein,,73
895,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,890,yves-saint-laurent,,96
896,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,493,guerlain,,64
897,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,1463,guerlain,,63
898,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,490,acqua-di-parma,,47
899,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,1041,yves-saint-laurent,,76
900,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,1425,guerlain,,66
901,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,1340,guerlain,,63
902,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,237,creed,,46
903,1089,1155077.0,화이트,블라우스,,1064360.0,화이트,스커트,,,,,가을,1375,giorgio-armani,,78
904,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,909,giorgio-armani,,72
905,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,70,jo-malone-london,,76
906,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,1214,yves-saint-laurent,,74
907,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,822,chanel,,71
908,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,244,jo-malone-london,,76
909,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,61,byredo,,83
910,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,1190,guerlain,,67
911,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,938,elizabeth-arden,,87
912,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,275,yves-saint-laurent,,61
913,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,648,byredo,,69
914,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,399,guerlain,,73
915,1090,1294711.0,라벤더,블라우스,,1084056.0,핑크,팬츠,,,,,가을,400,guerlain,,66
916,1091,,,,,,,,,116883.0,카키,,가을,1366,creed,,80
917,1091,,,,,,,,,116883.0,카키,,가을,1130,santa-maria-novella,,64
918,1091,,,,,,,,,116883.0,카키,,가을,1018,guerlain,,67
919,1091,,,,,,,,,116883.0,카키,,가을,434,guerlain,,67
920,1091,,,,,,,,,116883.0,카키,,가을,819,ariana-grande,,61
921,1091,,,,,,,,,116883.0,카키,,가을,1066,yves-saint-laurent,,74
922,1091,,,,,,,,,116883.0,카키,,가을,344,ariana-grande,,76
923,1091,,,,,,,,,116883.0,카키,,가을,612,guerlain,,86
924,1091,,,,,,,,,116883.0,카키,,가을,732,jo-malone-london,,53
925,1091,,,,,,,,,116883.0,카키,,가을,1429,acqua-di-parma,,60
926,1091,,,,,,,,,116883.0,카키,,가을,797,yves-saint-laurent,,76
927,1092,,,,,,,,,117539.0,라벤더,,가을,737,byredo,,77
928,1092,,,,,,,,,117539.0,라벤더,,가을,18,diptyque,,65
929,1092,,,,,,,,,117539.0,라벤더,,가을,1220,maison-francis-kurkdjian,,87
930,1092,,,,,,,,,117539.0,라벤더,,가을,1155,giorgio-armani,,73
931,1092,,,,,,,,,117539.0,라벤더,,가을,75,jimmy-choo,,62
932,1092,,,,,,,,,117539.0,라벤더,,가을,1426,guerlain,,62
933,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,976,jo-malone-london,,86
934,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,815,versace,,85
935,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,770,acqua-di-parma,,62
936,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,1263,guerlain,,86
937,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,169,jo-malone-london,,77
938,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,1084,memo-paris,,64
939,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,902,creed,,45
940,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,470,giorgio-armani,,68
941,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,82,calvin-klein,,76
942,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,110,calvin-klein,,78
943,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,957,yves-saint-laurent,,74
944,1093,798819.0,실버,니트웨어,,1190700.0,스카이블루,청바지,,,,,가을,262,calvin-klein,,66
945,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,792,jo-malone-london,,64
946,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,488,giorgio-armani,,65
947,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,310,diptyque,,76
948,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,841,yves-saint-laurent,,65
949,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,288,guerlain,,69
950,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,311,elizabeth-arden,,62
951,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,975,jo-malone-london,,90
952,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,446,calvin-klein,,66
953,1094,170793.0,화이트,블라우스,,310381.0,화이트,팬츠,,,,,겨울,329,elizabeth-arden,,69
954,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,888,yves-saint-laurent,,64
955,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,13,guerlain,,83
956,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,790,guerlain,,62
957,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,1156,giorgio-armani,,56
958,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,899,creed,,75
959,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,829,guerlain,,76
960,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,386,calvin-klein,,87
961,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,890,yves-saint-laurent,,87
962,1095,1198076.0,스카이블루,티셔츠,,898883.0,네이비,팬츠,,,,,가을,724,diptyque,,63
963,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,758,yves-saint-laurent,,55
964,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,1357,diptyque,,51
965,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,340,yves-saint-laurent,,64
966,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,1117,giorgio-armani,,55
967,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,606,ex-nihilo,,66
968,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,81,guerlain,,84
969,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,484,elizabeth-arden,,66
970,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,122,guerlain,,73
971,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,1260,giorgio-armani,,93
972,1096,507097.0,레드,브라탑,,981559.0,블랙,팬츠,,,,,여름,1296,yves-saint-laurent,,83
973,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,858,yves-saint-laurent,,62
974,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,870,giorgio-armani,,55
975,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,428,elizabeth-arden,,84
976,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,531,yves-saint-laurent,,64
977,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,86,santa-maria-novella,,68
978,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,640,memo-paris,,65
979,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,669,calvin-klein,,82
980,1097,1000982.0,스카이블루,블라우스,,1134946.0,실버,팬츠,,,,,가을,22,calvin-klein,,71
981,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,22,calvin-klein,,77
982,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,1369,guerlain,,49
983,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,1233,guerlain,,73
984,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,1037,jo-malone-london,,63
985,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,556,ex-nihilo,,100
986,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,1390,chanel,,89
987,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,149,calvin-klein,,63
988,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,384,byredo,,68
989,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,713,jo-malone-london,,67
990,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,257,jimmy-choo,,66
991,1098,130662.0,블랙,탑,,1082118.0,블랙,팬츠,,,,,여름,110,calvin-klein,,60
992,1099,1080275.0,화이트,티셔츠,,1086968.0,화이트,스커트,,,,,가을,1068,yves-saint-laurent,,77
993,1099,1080275.0,화이트,티셔츠,,1086968.0,화이트,스커트,,,,,가을,1012,creed,,66
994,1099,1080275.0,화이트,티셔츠,,1086968.0,화이트,스커트,,,,,가을,1370,yves-saint-laurent,,93
995,1099,1080275.0,화이트,티셔츠,,1086968.0,화이트,스커트,,,,,가을,1350,guerlain,,69
996,1099,1080275.0,화이트,티셔츠,,1086968.0,화이트,스커트,,,,,가을,879,guerlain,,65
997,1100,907419.0,스카이블루,블라우스,,1235316.0,화이트,팬츠,,,,,여름,748,giorgio-armani,,75
998,1100,907419.0,스카이블루,블라우스,,1235316.0,화이트,팬츠,,,,,여름,847,giorgio-armani,,43
999,1100,907419.0,스카이블루,블라우스,,1235316.0,화이트,팬츠,,,,,여름,230,jimmy-choo,,55
1000,1100,907419.0,스카이블루,블라우스,,1235316.0,화이트,팬츠,,,,,여름,291,jo-malone-london,,63
1001,1100,907419.0,스카이블루,블라우스,,1235316.0,화이트,팬츠,,,,,여름,1349,acqua-di-parma,,61
1002,1100,907419.0,스카이블루,블라우스,,1235316.0,화이트,팬츠,,,,,여름,851,guerlain,,73
1003,1101,492443.0,스카이블루,블라우스,,1220300.0,실버,래깅스,,,,,가을,880,guerlain,,80
1004,1101,492443.0,스카이블루,블라우스,,1220300.0,실버,래깅스,,,,,가을,469,giorgio-armani,,73
1005,1101,492443.0,스카이블루,블라우스,,1220300.0,실버,래깅스,,,,,가을,1461,yves-saint-laurent,,72
1006,1101,492443.0,스카이블루,블라우스,,1220300.0,실버,래깅스,,,,,가을,16,creed,,80
1007,1101,492443.0,스카이블루,블라우스,,1220300.0,실버,래깅스,,,,,가을,1242,santa-maria-novella,,77
1008,1101,492443.0,스카이블루,블라우스,,1220300.0,실버,래깅스,,,,,가을,170,jo-malone-london,,67
1009,1101,492443.0,스카이블루,블라우스,,1220300.0,실버,래깅스,,,,,가을,150,creed,,89
1010,1102,481788.0,화이트,블라우스,,1069621.0,블루,청바지,,,,,봄,152,elizabeth-arden,,64
1011,1102,481788.0,화이트,블라우스,,1069621.0,블루,청바지,,,,,봄,28,giorgio-armani,,84
1012,1102,481788.0,화이트,블라우스,,1069621.0,블루,청바지,,,,,봄,1013,creed,,69
1013,1102,481788.0,화이트,블라우스,,1069621.0,블루,청바지,,,,,봄,1226,chanel,,76
1014,1102,481788.0,화이트,블라우스,,1069621.0,블루,청바지,,,,,봄,1207,jo-malone-london,,81
1015,1102,481788.0,화이트,블라우스,,1069621.0,블루,청바지,,,,,봄,887,versace,,74
1016,1102,481788.0,화이트,블라우스,,1069621.0,블루,청바지,,,,,봄,1150,creed,,96
1017,1103,,,,,,,,,1180902.0,화이트,,겨울,1267,maison-francis-kurkdjian,,59
1018,1103,,,,,,,,,1180902.0,화이트,,겨울,1112,calvin-klein,,80
1019,1103,,,,,,,,,1180902.0,화이트,,겨울,53,versace,,89
1020,1103,,,,,,,,,1180902.0,화이트,,겨울,517,giorgio-armani,,49
1021,1103,,,,,,,,,1180902.0,화이트,,겨울,962,chanel,,82
1022,1103,,,,,,,,,1180902.0,화이트,,겨울,961,chanel,,95
1023,1103,,,,,,,,,1180902.0,화이트,,겨울,960,byredo,,69
1024,1103,,,,,,,,,1180902.0,화이트,,겨울,822,chanel,,71
1025,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,33,elizabeth-arden,,61
1026,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,914,guerlain,,93
1027,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,569,jo-malone-london,,64
1028,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,496,jo-malone-london,,61
1029,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,815,versace,,63
1030,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,901,creed,,85
1031,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,391,elizabeth-arden,,70
1032,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,87,calvin-klein,,58
1033,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,502,memo-paris,,84
1034,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,642,memo-paris,,85
1035,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,1086,yves-saint-laurent,,55
1036,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,109,jo-malone-london,,80
1037,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,1176,guerlain,,73
1038,1104,523602.0,스카이블루,블라우스,,1234257.0,핑크,팬츠,,,,,봄,983,calvin-klein,,75
1039,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,821,calvin-klein,,77
1040,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,1057,giorgio-armani,,74
1041,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,894,calvin-klein,,71
1042,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,203,elizabeth-arden,,67
1043,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,761,calvin-klein,,90
1044,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,1021,jo-malone-london,,75
1045,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,686,memo-paris,,60
1046,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,502,memo-paris,,66
1047,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,364,diptyque,,75
1048,1105,1086677.0,블랙,탑,,646641.0,라벤더,스커트,,,,,여름,729,guerlain,,81
1049,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,191,jimmy-choo,,74
1050,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,140,jo-malone-london,,56
1051,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,329,elizabeth-arden,,75
1052,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,568,jo-malone-london,,67
1053,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,614,guerlain,,73
1054,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,353,guerlain,,80
1055,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,199,calvin-klein,,61
1056,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,1394,guerlain,,55
1057,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,1155,giorgio-armani,,47
1058,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,968,giorgio-armani,,68
1059,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,254,elizabeth-arden,,67
1060,1106,433102.0,핑크,블라우스,,576765.0,블랙,팬츠,,,,,가을,993,acqua-di-parma,,71
1061,1107,,,,,,,,,7918.0,브라운,,봄,647,santa-maria-novella,,79
1062,1107,,,,,,,,,7918.0,브라운,,봄,1422,byredo,,83
1063,1107,,,,,,,,,7918.0,브라운,,봄,1187,diptyque,,57
1064,1107,,,,,,,,,7918.0,브라운,,봄,1116,ex-nihilo,,87
1065,1107,,,,,,,,,7918.0,브라운,,봄,398,guerlain,,69
1066,1107,,,,,,,,,7918.0,브라운,,봄,876,guerlain,,68
1067,1107,,,,,,,,,7918.0,브라운,,봄,697,elizabeth-arden,,68
1068,1107,,,,,,,,,7918.0,브라운,,봄,1261,guerlain,,61
1069,1107,,,,,,,,,7918.0,브라운,,봄,1412,yves-saint-laurent,,73
1070,1107,,,,,,,,,7918.0,브라운,,봄,381,lanvin,,80
1071,1107,,,,,,,,,7918.0,브라운,,봄,882,jo-malone-london,,72
1072,1107,,,,,,,,,7918.0,브라운,,봄,200,demeter-fragrance,,74
1073,1107,,,,,,,,,7918.0,브라운,,봄,1446,guerlain,,74
1074,1107,,,,,,,,,7918.0,브라운,,봄,728,guerlain,,91
1075,1108,1035152.0,그레이,블라우스,,707444.0,화이트,팬츠,,,,,여름,3,jo-malone-london,,68
1076,1108,1035152.0,그레이,블라우스,,707444.0,화이트,팬츠,,,,,여름,788,guerlain,,58
1077,1108,1035152.0,그레이,블라우스,,707444.0,화이트,팬츠,,,,,여름,1309,guerlain,,67
1078,1108,1035152.0,그레이,블라우스,,707444.0,화이트,팬츠,,,,,여름,1212,yves-saint-laurent,,82
1079,1108,1035152.0,그레이,블라우스,,707444.0,화이트,팬츠,,,,,여름,1393,guerlain,,51
1080,1108,1035152.0,그레이,블라우스,,707444.0,화이트,팬츠,,,,,여름,409,byredo,,83
1081,1108,1035152.0,그레이,블라우스,,707444.0,화이트,팬츠,,,,,여름,1058,guerlain,,71
1082,1109,1298905.0,화이트,블라우스,,966464.0,블랙,팬츠,,,,,가을,897,chanel,,83
1083,1109,1298905.0,화이트,블라우스,,966464.0,블랙,팬츠,,,,,가을,1150,creed,,71
1084,1109,1298905.0,화이트,블라우스,,966464.0,블랙,팬츠,,,,,가을,265,diptyque,,61
1085,1109,1298905.0,화이트,블라우스,,966464.0,블랙,팬츠,,,,,가을,160,calvin-klein,,87
1086,1109,1298905.0,화이트,블라우스,,966464.0,블랙,팬츠,,,,,가을,1350,guerlain,,86
1087,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,770,acqua-di-parma,,68
1088,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,1225,byredo,,75
1089,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,571,memo-paris,,62
1090,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,539,guerlain,,98
1091,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,1448,guerlain,,72
1092,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,1385,guerlain,,72
1093,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,2,lanvin,,69
1094,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,224,calvin-klein,,83
1095,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,173,santa-maria-novella,,79
1096,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,949,guerlain,,74
1097,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,115,giorgio-armani,,49
1098,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,814,maison-francis-kurkdjian,,72
1099,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,960,byredo,,57
1100,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,406,lanvin,,84
1101,1110,992032.0,블랙,티셔츠,,817041.0,블랙,스커트,,,,,여름,43,lanvin,,78
1102,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,201,diptyque,,86
1103,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,1247,guerlain,,65
1104,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,1127,yves-saint-laurent,,86
1105,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,181,guerlain,,82
1106,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,1436,guerlain,,81
1107,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,830,guerlain,,71
1108,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,1122,guerlain,,70
1109,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,1265,guerlain,,66
1110,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,612,guerlain,,55
1111,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,199,calvin-klein,,88
1112,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,296,santa-maria-novella,,58
1113,1111,907937.0,화이트,블라우스,,12838.0,카키,팬츠,,,,,봄,689,ariana-grande,,67
1114,1112,,,,,,,,,17094.0,레드,,봄,1011,chanel,,66
1115,1112,,,,,,,,,17094.0,레드,,봄,702,giorgio-armani,,78
1116,1112,,,,,,,,,17094.0,레드,,봄,1006,byredo,,64
1117,1112,,,,,,,,,17094.0,레드,,봄,873,guerlain,,83
1118,1112,,,,,,,,,17094.0,레드,,봄,1277,chanel,,65
1119,1112,,,,,,,,,17094.0,레드,,봄,1183,chanel,,66
1120,1112,,,,,,,,,17094.0,레드,,봄,1231,guerlain,,62
1121,1112,,,,,,,,,17094.0,레드,,봄,1372,chanel,,82
1122,1112,,,,,,,,,17094.0,레드,,봄,203,elizabeth-arden,,83
1123,1113,,,,,,,,,533266.0,레드,,겨울,978,yves-saint-laurent,,80
1124,1113,,,,,,,,,533266.0,레드,,겨울,375,guerlain,,71
1125,1113,,,,,,,,,533266.0,레드,,겨울,773,guerlain,,64
1126,1113,,,,,,,,,533266.0,레드,,겨울,140,jo-malone-london,,67
1127,1113,,,,,,,,,533266.0,레드,,겨울,1163,yves-saint-laurent,,74
1128,1113,,,,,,,,,533266.0,레드,,겨울,508,calvin-klein,,73
1129,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,1308,guerlain,,69
1130,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,595,byredo,,83
1131,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,49,creed,,79
1132,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,385,calvin-klein,,50
1133,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,212,calvin-klein,,74
1134,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,448,creed,,75
1135,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,850,guerlain,,75
1136,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,125,jo-malone-london,,69
1137,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,1043,yves-saint-laurent,,85
1138,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,617,le-labo,,71
1139,1114,525238.0,레드,블라우스,,955174.0,블랙,팬츠,,,,,겨울,739,calvin-klein,,67
1140,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,1221,yves-saint-laurent,,89
1141,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,1240,yves-saint-laurent,,54
1142,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,1299,byredo,,99
1143,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,1448,guerlain,,85
1144,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,678,guerlain,,72
1145,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,432,acqua-di-parma,,81
1146,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,1413,yves-saint-laurent,,58
1147,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,880,guerlain,,80
1148,1115,1154396.0,화이트,블라우스,,75538.0,그린,팬츠,,,,,봄,1302,giorgio-armani,,87
